,created_at,id,id_str,text,truncated,entities,metadata,source,likes,retweets,user
71,2022-11-16 23:09:27+00:00,1593018438057852928,1593018438057852928,tweet.full_text,False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [107, 124]}, {'text': 'TelkomMadeOf', 'indices': [136, 149]}, {'text': 'GRAMMYs', 'indices': [181, 189]}, {'text': 'YouthX', 'indices': [192, 199]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PzZwZpAS8b', 'expanded_url': 'https://bit.ly/netmoviesdl', 'display_url': 'bit.ly/netmoviesdl', 'indices': [81, 104]}], 'media': [{'id': 1593018436392828930, 'id_str': '1593018436392828930', 'indices': [235, 258], 'media_url': 'http://pbs.twimg.com/media/FhuJ0-XXwAIKwYW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FhuJ0-XXwAIKwYW.jpg', 'url': 'https://t.co/v1BklNTjiu', 'display_url': 'pic.twitter.com/v1BklNTjiu', 'expanded_url': 'https://twitter.com/netnaijaone/status/1593018438057852928/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 459, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 459, 'h': 680, 'resize': 'fit'}, 'small': {'w': 459, 'h': 680, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",MoviesDatabase,0,0,netnaijaone
72,2022-11-16 23:06:23+00:00,1593017666130055169,1593017666130055169,"Mac G pulling a surprise Pun on Terry Phetho 😂😂😂😂😂😂
#PodcastAndChill #podcastandchillwithmacg #Pitbulls #RipPearlShongwe #unisa #SenzoMeyiwatrial #paxton #tembisa #aphartheid #Loadshedding #tembisa #Ramaphosa70 #gucci https://t.co/xIKL0PKnYw",False,"{'hashtags': [{'text': 'PodcastAndChill', 'indices': [65, 81]}, {'text': 'podcastandchillwithmacg', 'indices': [82, 106]}, {'text': 'Pitbulls', 'indices': [107, 116]}, {'text': 'RipPearlShongwe', 'indices': [117, 133]}], 'symbols': [], 'user_mentions': [{'screen_name': 'VnatorB', 'name': 'VNATOR_BOKS', 'id': 1311474368539766784, 'id_str': '1311474368539766784', 'indices': [3, 11]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,1,NTSAKOW50599162
73,2022-11-16 23:06:08+00:00,1593017606692540416,1593017606692540416,#SenzoMeyiwatrial LLB Twitter can you please explain why Judge Maumela is angry at the media for showing us Tumelo Madlala when we already know him but is happy for the media to show the faces of 5 ppl that are presumed innocent until proven guilty? https://t.co/bOhhI7ziz2,False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [20, 37]}], 'symbols': [], 'user_mentions': [{'screen_name': 'JasonKhumaloII', 'name': 'DonOne', 'id': 1548680186832601090, 'id_str': '1548680186832601090', 'indices': [3, 18]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,92,Billystrigar
74,2022-11-16 23:04:56+00:00,1593017301565345793,1593017301565345793,"When you have been bullied and your big sister shows up 
#SenzoMeyiwatrial https://t.co/nn2XUjjj7K",False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [74, 91]}], 'symbols': [], 'user_mentions': [{'screen_name': 'irischawane', 'name': 'Mrs C🌻', 'id': 1460585055559028737, 'id_str': '1460585055559028737', 'indices': [3, 15]}], 'urls': [], 'media': [{'id': 1592802769320255488, 'id_str': '1592802769320255488', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/FhrFrf6XoAAL9kH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FhrFrf6XoAAL9kH.jpg', 'url': 'https://t.co/nn2XUjjj7K', 'display_url': 'pic.twitter.com/nn2XUjjj7K', 'expanded_url': 'https://twitter.com/irischawane/status/1592802772793315328/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'source_status_id': 1592802772793315328, 'source_status_id_str': '1592802772793315328', 'source_user_id': 1460585055559028737, 'source_user_id_str': '1460585055559028737'}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,375,NsingisEmnyama
75,2022-11-16 23:02:49+00:00,1593016769383653376,1593016769383653376,Tumelo Madlala doesn’t seem to understand that his testimony is towards getting justice for his friend. Why is he responding like an accused instead of a witness ? #SenzoMeyiwatrial,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SoniaBooth_ZA', 'name': 'Sonia after Booth', 'id': 1434808184091385859, 'id_str': '1434808184091385859', 'indices': [3, 17]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,32,ThePrexiousOne
76,2022-11-16 23:02:06+00:00,1593016588499701761,1593016588499701761,"#SenzoMeyiwaTrial | #sabcnews 📺

""It clearly shows that there was no intruder who entered the house caring a gun. I will prove it""

""Amanga lawo"" 

- Tumelo Madlala as he is continuing to be cross-examined by Adv Mshololo in the Pretoria High Court😀

MacG Shona Pitbulls Thobane https://t.co/fFiXZCiFfn",False,"{'hashtags': [{'text': 'SenzoMeyiwaTrial', 'indices': [19, 36]}, {'text': 'sabcnews', 'indices': [39, 48]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ThisIsColbert', 'name': 'YaseBlock B 🇸🇿', 'id': 433377362, 'id_str': '433377362', 'indices': [3, 17]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter Web App,0,172,gramndguyharray
77,2022-11-16 23:01:54+00:00,1593016539006894080,1593016539006894080,Guys Mshololo is too smart👏#SenzoMeyiwatrial,False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [44, 61]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MbaliyethuS', 'name': 'Mbaliyethu Sithole', 'id': 721986540, 'id_str': '721986540', 'indices': [3, 15]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,1,BadBoyMo_RSA
78,2022-11-16 22:59:01+00:00,1593015813124263936,1593015813124263936,"Izamqhekeza uYour Lordship le chap 🤣🤣🤣 that ""Your Lordship, Your Lordship"" is a final warning to the judge #SenzoMeyiwatrial https://t.co/ezwUprEeHl",False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [122, 139]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MrCow_man', 'name': 'Sphiwe Hobasi', 'id': 238161737, 'id_str': '238161737', 'indices': [3, 13]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter Web App,0,1271,zhizzy91
79,2022-11-16 22:58:50+00:00,1593015767842590720,1593015767842590720,"[ICYMI] [WATCH] #SenzoMeyiwatrial Defence lawyer TT Thobane asks Tumelo Madlala about his statement regarding Longwe Twala on the night of the murder.

#Newzroom405 https://t.co/cehtjY0uh2",False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [33, 50]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Newzroom405', 'name': 'Newzroom Afrika', 'id': 1085786884566118400, 'id_str': '1085786884566118400', 'indices': [3, 15]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,466,ThePrexiousOne
80,2022-11-16 22:57:03+00:00,1593015319916081153,1593015319916081153,"A reporter talking about disrupting of circle of life while a baby elephant disrupts him 

😂😂

#SenzoMeyiwatrial Mshololo Judge Maumela Kelly Khumalo Adv Thobane Teffo Tumelo Madlala Longwe Ramaphosa Chicco Twala Malema https://t.co/xwabwFJNHP",False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [115, 132]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NkosinatiMagwa', 'name': '.🇿🇦🇮🇱🇿🇦🇮🇱🇿🇦🇮🇱🇿🇦🇮🇱🇿🇦🇮🇱', 'id': 934430708973621248, 'id_str': '934430708973621248', 'indices': [3, 18]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,89,PHOLELO4MANY
81,2022-11-16 22:56:22+00:00,1593015148356440064,1593015148356440064,Same Tumelo who is afraid of camera and must be protected featured in a documentary by Netflix? Amen 🤧#SenzoMeyiwatrial https://t.co/0taEr4LOWb,False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [120, 137]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NunguSompisi', 'name': 'Sir Nungu', 'id': 1363936146263277574, 'id_str': '1363936146263277574', 'indices': [3, 16]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter Web App,0,48,SpheGuda
82,2022-11-16 22:55:22+00:00,1593014897281216513,1593014897281216513,"#SenzoMeyiwatrial
We need a petition to remove judge Maumela! https://t.co/AHFXAlu6Mx",False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [15, 32]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MahlodiJR', 'name': 'No DMs Please 🚫', 'id': 941229869937160192, 'id_str': '941229869937160192', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1592452552393629699, 'id_str': '1592452552393629699', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/FhmHKMMWIAMvhkT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FhmHKMMWIAMvhkT.jpg', 'url': 'https://t.co/AHFXAlu6Mx', 'display_url': 'pic.twitter.com/AHFXAlu6Mx', 'expanded_url': 'https://twitter.com/MahlodiJR/status/1592452565006188545/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 540, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 952, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1625, 'resize': 'fit'}}, 'source_status_id': 1592452565006188545, 'source_status_id_str': '1592452565006188545', 'source_user_id': 941229869937160192, 'source_user_id_str': '941229869937160192'}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,809,IamBrian_Zulu
83,2022-11-16 22:53:53+00:00,1593014523983990785,1593014523983990785,"A rare video of Longwe Twala pushing the armed intruder
#SenzoMeyiwatrial https://t.co/DGM6RYaOT7",False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [77, 94]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MthobisiSanchez', 'name': 'Mthobisi Sanchez', 'id': 1445789773013000200, 'id_str': '1445789773013000200', 'indices': [3, 19]}], 'urls': [], 'media': [{'id': 1592900934312640514, 'id_str': '1592900934312640514', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1592900934312640514/pu/img/7tNM9VkCbOZhyw3O.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1592900934312640514/pu/img/7tNM9VkCbOZhyw3O.jpg', 'url': 'https://t.co/DGM6RYaOT7', 'display_url': 'pic.twitter.com/DGM6RYaOT7', 'expanded_url': 'https://twitter.com/MthobisiSanchez/status/1592900983226765312/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 638, 'h': 480, 'resize': 'fit'}, 'medium': {'w': 638, 'h': 480, 'resize': 'fit'}, 'small': {'w': 638, 'h': 480, 'resize': 'fit'}}, 'source_status_id': 1592900983226765312, 'source_status_id_str': '1592900983226765312', 'source_user_id': 1445789773013000200, 'source_user_id_str': '1445789773013000200'}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,3,IamBrian_Zulu
84,2022-11-16 22:51:35+00:00,1593013943701839873,1593013943701839873,tweet.full_text,False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [111, 128]}, {'text': 'TelkomMadeOf', 'indices': [140, 153]}, {'text': 'GRAMMYs', 'indices': [185, 193]}, {'text': 'YouthX', 'indices': [196, 203]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PzZwZpAS8b', 'expanded_url': 'https://bit.ly/netmoviesdl', 'display_url': 'bit.ly/netmoviesdl', 'indices': [85, 108]}], 'media': [{'id': 1593013942485491712, 'id_str': '1593013942485491712', 'indices': [239, 262], 'media_url': 'http://pbs.twimg.com/media/FhuFvZQXoAADiyn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FhuFvZQXoAADiyn.jpg', 'url': 'https://t.co/GLVxLp7J1h', 'display_url': 'pic.twitter.com/GLVxLp7J1h', 'expanded_url': 'https://twitter.com/netnaijaone/status/1593013943701839873/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1280, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",MoviesDatabase,0,0,netnaijaone
85,2022-11-16 22:51:16+00:00,1593013862269595650,1593013862269595650,"When de line of questioning starts to be too hot for Tumelo Madlala when he says he didn't see de intruder properly coz he was scared yet he's able to point him out in court Judge rushes for tea break so they can coach him haisukq man nx! 

#SenzoMeyiwatrial Longwe Chicco Sello https://t.co/FNuU3EYCxA",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kelebz007', 'name': 'Tears of Mama Africa', 'id': 274439791, 'id_str': '274439791', 'indices': [3, 13]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,111,MadonselaMgiba
86,2022-11-16 22:50:52+00:00,1593013761006194688,1593013761006194688,"South African football will surprise you

😂

#SenzoMeyiwatrial Mshololo Judge Maumela Kelly Khumalo Adv Thobane Teffo Tumelo Madlala Longwe SABC Pitbulls #TelkomMadeOf #DStvMoreForYou Ramaphosa Malema https://t.co/1knQErlEjo",False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [65, 82]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NkosinatiMagwa', 'name': '.🇿🇦🇮🇱🇿🇦🇮🇱🇿🇦🇮🇱🇿🇦🇮🇱🇿🇦🇮🇱', 'id': 934430708973621248, 'id_str': '934430708973621248', 'indices': [3, 18]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter Web App,0,23,cyandarism
87,2022-11-16 22:50:31+00:00,1593013675933151233,1593013675933151233,Isnt it the same hat? #SenzoMeyiwatrial https://t.co/GCCgVhOHYU,False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [43, 60]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Tshepo__Molotsi', 'name': 'Tshep⭕', 'id': 478480889, 'id_str': '478480889', 'indices': [3, 19]}], 'urls': [], 'media': [{'id': 1592868411117281281, 'id_str': '1592868411117281281', 'indices': [61, 84], 'media_url': 'http://pbs.twimg.com/media/FhsBYWqWIAEebdr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FhsBYWqWIAEebdr.jpg', 'url': 'https://t.co/GCCgVhOHYU', 'display_url': 'pic.twitter.com/GCCgVhOHYU', 'expanded_url': 'https://twitter.com/Tshepo__Molotsi/status/1592868414452039680/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 678, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 722, 'resize': 'fit'}, 'large': {'w': 720, 'h': 722, 'resize': 'fit'}}, 'source_status_id': 1592868414452039680, 'source_status_id_str': '1592868414452039680', 'source_user_id': 478480889, 'source_user_id_str': '478480889'}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,408,Mtho0208
88,2022-11-16 22:50:09+00:00,1593013582350143488,1593013582350143488,#SenzoMeyiwatrial LLB Twitter can you please explain why Judge Maumela is angry at the media for showing us Tumelo Madlala when we already know him but is happy for the media to show the faces of 5 ppl that are presumed innocent until proven guilty? https://t.co/bOhhI7ziz2,False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [20, 37]}], 'symbols': [], 'user_mentions': [{'screen_name': 'JasonKhumaloII', 'name': 'DonOne', 'id': 1548680186832601090, 'id_str': '1548680186832601090', 'indices': [3, 18]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,92,logzee56
89,2022-11-16 22:50:03+00:00,1593013556483874816,1593013556483874816,"Dear south African 

If you're unhappy with Judge Maumela's conduct and his consistent negative attitude towards the defence attorney, Mr Thobejane, please lodge a complaint with the JSC Secretariat at jsc@judiciary.org.za.
 #SenzoMeyiwatrial https://t.co/wPo8OLuzPb",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Diegochuene', 'name': 'Diego_Chuene', 'id': 123576066, 'id_str': '123576066', 'indices': [3, 15]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,385,FighterMajozi1
90,2022-11-16 22:49:40+00:00,1593013461436760065,1593013461436760065,"Dear south African 

If you're unhappy with Judge Maumela's conduct and his consistent negative attitude towards the defence attorney, Mr Thobejane, please lodge a complaint with the JSC Secretariat at jsc@judiciary.org.za.
 #SenzoMeyiwatrial https://t.co/wPo8OLuzPb",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Diegochuene', 'name': 'Diego_Chuene', 'id': 123576066, 'id_str': '123576066', 'indices': [3, 15]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,385,Gladwinmath
91,2022-11-16 22:49:35+00:00,1593013437923463169,1593013437923463169,"#SenzoMeyiwatrial
We need a petition to remove judge Maumela! https://t.co/AHFXAlu6Mx",False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [15, 32]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MahlodiJR', 'name': 'No DMs Please 🚫', 'id': 941229869937160192, 'id_str': '941229869937160192', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1592452552393629699, 'id_str': '1592452552393629699', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/FhmHKMMWIAMvhkT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FhmHKMMWIAMvhkT.jpg', 'url': 'https://t.co/AHFXAlu6Mx', 'display_url': 'pic.twitter.com/AHFXAlu6Mx', 'expanded_url': 'https://twitter.com/MahlodiJR/status/1592452565006188545/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 540, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 952, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1625, 'resize': 'fit'}}, 'source_status_id': 1592452565006188545, 'source_status_id_str': '1592452565006188545', 'source_user_id': 941229869937160192, 'source_user_id_str': '941229869937160192'}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,809,Lindo_Njomane
92,2022-11-16 22:49:24+00:00,1593013392180416513,1593013392180416513,tweet.full_text,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter Web App,0,0,LuckyBrie83
93,2022-11-16 22:48:42+00:00,1593013216040329216,1593013216040329216,"Izamqhekeza uYour Lordship le chap 🤣🤣🤣 that ""Your Lordship, Your Lordship"" is a final warning to the judge #SenzoMeyiwatrial https://t.co/ezwUprEeHl",False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [122, 139]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MrCow_man', 'name': 'Sphiwe Hobasi', 'id': 238161737, 'id_str': '238161737', 'indices': [3, 13]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,1271,MoketeKIDO1
94,2022-11-16 22:47:55+00:00,1593013020913209344,1593013020913209344,Isnt it the same hat? #SenzoMeyiwatrial https://t.co/GCCgVhOHYU,False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [43, 60]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Tshepo__Molotsi', 'name': 'Tshep⭕', 'id': 478480889, 'id_str': '478480889', 'indices': [3, 19]}], 'urls': [], 'media': [{'id': 1592868411117281281, 'id_str': '1592868411117281281', 'indices': [61, 84], 'media_url': 'http://pbs.twimg.com/media/FhsBYWqWIAEebdr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FhsBYWqWIAEebdr.jpg', 'url': 'https://t.co/GCCgVhOHYU', 'display_url': 'pic.twitter.com/GCCgVhOHYU', 'expanded_url': 'https://twitter.com/Tshepo__Molotsi/status/1592868414452039680/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 678, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 722, 'resize': 'fit'}, 'large': {'w': 720, 'h': 722, 'resize': 'fit'}}, 'source_status_id': 1592868414452039680, 'source_status_id_str': '1592868414452039680', 'source_user_id': 478480889, 'source_user_id_str': '478480889'}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,408,VanDerMohammed
95,2022-11-16 22:46:33+00:00,1593012676275605504,1593012676275605504,"Advocate Mshololo: Did you call ambulance to come assist? 

Tumelo answer was suppose to be No we didn't call the ambulance because the intruders took our phones.

This shows that no intruders was in the house. The intruders story is made up. 

#SenzoMeyiwatrial",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JuliasMotaung', 'name': 'Rams', 'id': 910131624167297024, 'id_str': '910131624167297024', 'indices': [3, 17]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,98,MadonselaMgiba
96,2022-11-16 22:45:37+00:00,1593012440631214082,1593012440631214082,tweet.full_text,False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [87, 104]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1593012012379930626, 'id_str': '1593012012379930626', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/media/FhuD_DDWAAIrL33.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FhuD_DDWAAIrL33.jpg', 'url': 'https://t.co/rhdmGYEzmA', 'display_url': 'pic.twitter.com/rhdmGYEzmA', 'expanded_url': 'https://twitter.com/ec_mz01/status/1593012440631214082/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1027, 'h': 861, 'resize': 'fit'}, 'small': {'w': 680, 'h': 570, 'resize': 'fit'}, 'large': {'w': 1027, 'h': 861, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,3,0,ec_mz01
97,2022-11-16 22:45:21+00:00,1593012375791468544,1593012375791468544,tweet.full_text,False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [119, 136]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,0,Thandintuli7
98,2022-11-16 22:44:59+00:00,1593012281419628544,1593012281419628544,"#SenzoMeyiwatrial
We need a petition to remove judge Maumela! https://t.co/AHFXAlu6Mx",False,"{'hashtags': [{'text': 'SenzoMeyiwatrial', 'indices': [15, 32]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MahlodiJR', 'name': 'No DMs Please 🚫', 'id': 941229869937160192, 'id_str': '941229869937160192', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1592452552393629699, 'id_str': '1592452552393629699', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/FhmHKMMWIAMvhkT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FhmHKMMWIAMvhkT.jpg', 'url': 'https://t.co/AHFXAlu6Mx', 'display_url': 'pic.twitter.com/AHFXAlu6Mx', 'expanded_url': 'https://twitter.com/MahlodiJR/status/1592452565006188545/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 540, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 952, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1625, 'resize': 'fit'}}, 'source_status_id': 1592452565006188545, 'source_status_id_str': '1592452565006188545', 'source_user_id': 941229869937160192, 'source_user_id_str': '941229869937160192'}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,0,809,PhindiSambo2
99,2022-11-16 22:44:58+00:00,1593012279297323010,1593012279297323010,"#SenzoMeyiwaTrial | #sabcnews 📺

""It clearly shows that there was no intruder who entered the house caring a gun. I will prove it""

""Amanga lawo"" 

- Tumelo Madlala as he is continuing to be cross-examined by Adv Mshololo in the Pretoria High Court😀

MacG Shona Pitbulls Thobane https://t.co/fFiXZCiFfn",False,"{'hashtags': [{'text': 'SenzoMeyiwaTrial', 'indices': [19, 36]}, {'text': 'sabcnews', 'indices': [39, 48]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ThisIsColbert', 'name': 'YaseBlock B 🇸🇿', 'id': 433377362, 'id_str': '433377362', 'indices': [3, 17]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for iPhone,0,172,lavidaNOTA
